subject_id,workflow_id,task,reducer,data.aggregation_version,data.value
58642607,18136,T49,dropdown_reducer,3.4.5,
58642607,18136,T55,dropdown_reducer,3.4.5,
58642607,18136,T61,dropdown_reducer,3.4.5,
58642607,18136,T67,dropdown_reducer,3.4.5,
58642607,18136,T73,dropdown_reducer,3.4.5,
58642607,18136,T79,dropdown_reducer,3.4.5,
58642608,18136,T1,dropdown_reducer,3.4.5,[{'7df24e749bb17': 4}]
58642608,18136,T7,dropdown_reducer,3.4.5,[{'49ee5b7efe63c': 4}]
58642608,18136,T13,dropdown_reducer,3.4.5,[{'c4b45b5a80482': 4}]
58642608,18136,T19,dropdown_reducer,3.4.5,[{'29902756f9508': 4}]
58642608,18136,T25,dropdown_reducer,3.4.5,
58642608,18136,T31,dropdown_reducer,3.4.5,
58642608,18136,T37,dropdown_reducer,3.4.5,
58642608,18136,T43,dropdown_reducer,3.4.5,
58642608,18136,T49,dropdown_reducer,3.4.5,
58642608,18136,T55,dropdown_reducer,3.4.5,
58642608,18136,T61,dropdown_reducer,3.4.5,
58642608,18136,T67,dropdown_reducer,3.4.5,
58642608,18136,T73,dropdown_reducer,3.4.5,
58642608,18136,T79,dropdown_reducer,3.4.5,
58642609,18136,T1,dropdown_reducer,3.4.5,
58642609,18136,T7,dropdown_reducer,3.4.5,
58642609,18136,T13,dropdown_reducer,3.4.5,
58642609,18136,T19,dropdown_reducer,3.4.5,
58642609,18136,T25,dropdown_reducer,3.4.5,
58642609,18136,T31,dropdown_reducer,3.4.5,
58642609,18136,T37,dropdown_reducer,3.4.5,
58642609,18136,T43,dropdown_reducer,3.4.5,
58642609,18136,T49,dropdown_reducer,3.4.5,
58642609,18136,T55,dropdown_reducer,3.4.5,
58642609,18136,T61,dropdown_reducer,3.4.5,
58642609,18136,T67,dropdown_reducer,3.4.5,
58642609,18136,T73,dropdown_reducer,3.4.5,
58642609,18136,T79,dropdown_reducer,3.4.5,
58642610,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58642610,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58642610,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58642610,18136,T19,dropdown_reducer,3.4.5,[{'cb229a1ba0adb': 4}]
58642610,18136,T25,dropdown_reducer,3.4.5,
58642610,18136,T31,dropdown_reducer,3.4.5,
58642610,18136,T37,dropdown_reducer,3.4.5,
58642610,18136,T43,dropdown_reducer,3.4.5,
58642610,18136,T49,dropdown_reducer,3.4.5,
58642610,18136,T55,dropdown_reducer,3.4.5,
58642610,18136,T61,dropdown_reducer,3.4.5,
58642610,18136,T67,dropdown_reducer,3.4.5,
58642610,18136,T73,dropdown_reducer,3.4.5,
58642610,18136,T79,dropdown_reducer,3.4.5,
58642611,18136,T1,dropdown_reducer,3.4.5,
58642611,18136,T7,dropdown_reducer,3.4.5,
58642611,18136,T13,dropdown_reducer,3.4.5,
58642611,18136,T19,dropdown_reducer,3.4.5,
58642611,18136,T25,dropdown_reducer,3.4.5,
58642611,18136,T31,dropdown_reducer,3.4.5,
58642611,18136,T37,dropdown_reducer,3.4.5,
58642611,18136,T43,dropdown_reducer,3.4.5,
58642611,18136,T49,dropdown_reducer,3.4.5,
58642611,18136,T55,dropdown_reducer,3.4.5,
58642611,18136,T61,dropdown_reducer,3.4.5,
58642611,18136,T67,dropdown_reducer,3.4.5,
58642611,18136,T73,dropdown_reducer,3.4.5,
58642611,18136,T79,dropdown_reducer,3.4.5,
58642612,18136,T1,dropdown_reducer,3.4.5,
58642612,18136,T7,dropdown_reducer,3.4.5,
58642612,18136,T13,dropdown_reducer,3.4.5,
58642612,18136,T19,dropdown_reducer,3.4.5,
58642612,18136,T25,dropdown_reducer,3.4.5,
58642612,18136,T31,dropdown_reducer,3.4.5,
58642612,18136,T37,dropdown_reducer,3.4.5,
58642612,18136,T43,dropdown_reducer,3.4.5,
58642612,18136,T49,dropdown_reducer,3.4.5,
58642612,18136,T55,dropdown_reducer,3.4.5,
58642612,18136,T61,dropdown_reducer,3.4.5,
58642612,18136,T67,dropdown_reducer,3.4.5,
58642612,18136,T73,dropdown_reducer,3.4.5,
58642612,18136,T79,dropdown_reducer,3.4.5,
58642613,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58642613,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58642613,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58642613,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 4}]
58642613,18136,T25,dropdown_reducer,3.4.5,[{'5cf2b8800b176': 4}]
58642613,18136,T31,dropdown_reducer,3.4.5,[{'bbf6b4711270f': 4}]
58642613,18136,T37,dropdown_reducer,3.4.5,[{'414e475f23745': 4}]
58642613,18136,T43,dropdown_reducer,3.4.5,[{'6294c17514ea3': 4}]
58642613,18136,T49,dropdown_reducer,3.4.5,
58642613,18136,T55,dropdown_reducer,3.4.5,
58642613,18136,T61,dropdown_reducer,3.4.5,
58642613,18136,T67,dropdown_reducer,3.4.5,
58642613,18136,T73,dropdown_reducer,3.4.5,
58642613,18136,T79,dropdown_reducer,3.4.5,
58642614,18136,T1,dropdown_reducer,3.4.5,
58642614,18136,T7,dropdown_reducer,3.4.5,
58642614,18136,T13,dropdown_reducer,3.4.5,
58642614,18136,T19,dropdown_reducer,3.4.5,
58642614,18136,T25,dropdown_reducer,3.4.5,
58642614,18136,T31,dropdown_reducer,3.4.5,
58642614,18136,T37,dropdown_reducer,3.4.5,
58642614,18136,T43,dropdown_reducer,3.4.5,
58642614,18136,T49,dropdown_reducer,3.4.5,
58642614,18136,T55,dropdown_reducer,3.4.5,
58642614,18136,T61,dropdown_reducer,3.4.5,
58642614,18136,T67,dropdown_reducer,3.4.5,
58642614,18136,T73,dropdown_reducer,3.4.5,
58642614,18136,T79,dropdown_reducer,3.4.5,
58642615,18136,T1,dropdown_reducer,3.4.5,
58642615,18136,T7,dropdown_reducer,3.4.5,
58642615,18136,T13,dropdown_reducer,3.4.5,
58642615,18136,T19,dropdown_reducer,3.4.5,
58642615,18136,T25,dropdown_reducer,3.4.5,
58642615,18136,T31,dropdown_reducer,3.4.5,
58642615,18136,T37,dropdown_reducer,3.4.5,
58642615,18136,T43,dropdown_reducer,3.4.5,
58642615,18136,T49,dropdown_reducer,3.4.5,
58642615,18136,T55,dropdown_reducer,3.4.5,
58642615,18136,T61,dropdown_reducer,3.4.5,
58642615,18136,T67,dropdown_reducer,3.4.5,
58642615,18136,T73,dropdown_reducer,3.4.5,
58642615,18136,T79,dropdown_reducer,3.4.5,
58642616,18136,T1,dropdown_reducer,3.4.5,
58642616,18136,T7,dropdown_reducer,3.4.5,
58642616,18136,T13,dropdown_reducer,3.4.5,
58642616,18136,T19,dropdown_reducer,3.4.5,
58642616,18136,T25,dropdown_reducer,3.4.5,
58642616,18136,T31,dropdown_reducer,3.4.5,
58642616,18136,T37,dropdown_reducer,3.4.5,
58642616,18136,T43,dropdown_reducer,3.4.5,
58642616,18136,T49,dropdown_reducer,3.4.5,
58642616,18136,T55,dropdown_reducer,3.4.5,
58642616,18136,T61,dropdown_reducer,3.4.5,
58642616,18136,T67,dropdown_reducer,3.4.5,
58642616,18136,T73,dropdown_reducer,3.4.5,
58642616,18136,T79,dropdown_reducer,3.4.5,
58642617,18136,T1,dropdown_reducer,3.4.5,
58642617,18136,T7,dropdown_reducer,3.4.5,
58642617,18136,T13,dropdown_reducer,3.4.5,
58642617,18136,T19,dropdown_reducer,3.4.5,
58642617,18136,T25,dropdown_reducer,3.4.5,
58642617,18136,T31,dropdown_reducer,3.4.5,
58642617,18136,T37,dropdown_reducer,3.4.5,
58642617,18136,T43,dropdown_reducer,3.4.5,
58642617,18136,T49,dropdown_reducer,3.4.5,
58642617,18136,T55,dropdown_reducer,3.4.5,
58642617,18136,T61,dropdown_reducer,3.4.5,
58642617,18136,T67,dropdown_reducer,3.4.5,
58642617,18136,T73,dropdown_reducer,3.4.5,
58642617,18136,T79,dropdown_reducer,3.4.5,
58642618,18136,T1,dropdown_reducer,3.4.5,
58642618,18136,T7,dropdown_reducer,3.4.5,
58642618,18136,T13,dropdown_reducer,3.4.5,
58642618,18136,T19,dropdown_reducer,3.4.5,
58642618,18136,T25,dropdown_reducer,3.4.5,
58642618,18136,T31,dropdown_reducer,3.4.5,
58642618,18136,T37,dropdown_reducer,3.4.5,
58642618,18136,T43,dropdown_reducer,3.4.5,
58642618,18136,T49,dropdown_reducer,3.4.5,
58642618,18136,T55,dropdown_reducer,3.4.5,
58642618,18136,T61,dropdown_reducer,3.4.5,
58642618,18136,T67,dropdown_reducer,3.4.5,
58642618,18136,T73,dropdown_reducer,3.4.5,
58642618,18136,T79,dropdown_reducer,3.4.5,
58642619,18136,T1,dropdown_reducer,3.4.5,
58642619,18136,T7,dropdown_reducer,3.4.5,
58642619,18136,T13,dropdown_reducer,3.4.5,
58642619,18136,T19,dropdown_reducer,3.4.5,
58642619,18136,T25,dropdown_reducer,3.4.5,
58642619,18136,T31,dropdown_reducer,3.4.5,
58642619,18136,T37,dropdown_reducer,3.4.5,
58642619,18136,T43,dropdown_reducer,3.4.5,
58642619,18136,T49,dropdown_reducer,3.4.5,
58642619,18136,T55,dropdown_reducer,3.4.5,
58642619,18136,T61,dropdown_reducer,3.4.5,
58642619,18136,T67,dropdown_reducer,3.4.5,
58642619,18136,T73,dropdown_reducer,3.4.5,
58642619,18136,T79,dropdown_reducer,3.4.5,
58642620,18136,T1,dropdown_reducer,3.4.5,
58642620,18136,T7,dropdown_reducer,3.4.5,
58642620,18136,T13,dropdown_reducer,3.4.5,
58642620,18136,T19,dropdown_reducer,3.4.5,
58642620,18136,T25,dropdown_reducer,3.4.5,
58642620,18136,T31,dropdown_reducer,3.4.5,
58642620,18136,T37,dropdown_reducer,3.4.5,
58642620,18136,T43,dropdown_reducer,3.4.5,
58642620,18136,T49,dropdown_reducer,3.4.5,
58642620,18136,T55,dropdown_reducer,3.4.5,
58642620,18136,T61,dropdown_reducer,3.4.5,
58642620,18136,T67,dropdown_reducer,3.4.5,
58642620,18136,T73,dropdown_reducer,3.4.5,
58642620,18136,T79,dropdown_reducer,3.4.5,
58642621,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58642621,18136,T7,dropdown_reducer,3.4.5,
58642621,18136,T13,dropdown_reducer,3.4.5,
58642621,18136,T19,dropdown_reducer,3.4.5,
58642621,18136,T25,dropdown_reducer,3.4.5,
58642621,18136,T31,dropdown_reducer,3.4.5,
58642621,18136,T37,dropdown_reducer,3.4.5,
58642621,18136,T43,dropdown_reducer,3.4.5,
58642621,18136,T49,dropdown_reducer,3.4.5,
58642621,18136,T55,dropdown_reducer,3.4.5,
58642621,18136,T61,dropdown_reducer,3.4.5,
58642621,18136,T67,dropdown_reducer,3.4.5,
58642621,18136,T73,dropdown_reducer,3.4.5,
58642621,18136,T79,dropdown_reducer,3.4.5,
58642622,18136,T1,dropdown_reducer,3.4.5,
58642622,18136,T7,dropdown_reducer,3.4.5,
58642622,18136,T13,dropdown_reducer,3.4.5,
58642622,18136,T19,dropdown_reducer,3.4.5,
58642622,18136,T25,dropdown_reducer,3.4.5,
58642622,18136,T31,dropdown_reducer,3.4.5,
58642622,18136,T37,dropdown_reducer,3.4.5,
58642622,18136,T43,dropdown_reducer,3.4.5,
58642622,18136,T49,dropdown_reducer,3.4.5,
58642622,18136,T55,dropdown_reducer,3.4.5,
58642622,18136,T61,dropdown_reducer,3.4.5,
58642622,18136,T67,dropdown_reducer,3.4.5,
58642622,18136,T73,dropdown_reducer,3.4.5,
58642622,18136,T79,dropdown_reducer,3.4.5,
58642623,18136,T1,dropdown_reducer,3.4.5,
58642623,18136,T7,dropdown_reducer,3.4.5,
58642623,18136,T13,dropdown_reducer,3.4.5,
58642623,18136,T19,dropdown_reducer,3.4.5,
58642623,18136,T25,dropdown_reducer,3.4.5,
58642623,18136,T31,dropdown_reducer,3.4.5,
58642623,18136,T37,dropdown_reducer,3.4.5,
58642623,18136,T43,dropdown_reducer,3.4.5,
58642623,18136,T49,dropdown_reducer,3.4.5,
58642623,18136,T55,dropdown_reducer,3.4.5,
58642623,18136,T61,dropdown_reducer,3.4.5,
58642623,18136,T67,dropdown_reducer,3.4.5,
58642623,18136,T73,dropdown_reducer,3.4.5,
58642623,18136,T79,dropdown_reducer,3.4.5,
58642624,18136,T1,dropdown_reducer,3.4.5,
58642624,18136,T7,dropdown_reducer,3.4.5,
58642624,18136,T13,dropdown_reducer,3.4.5,
58642624,18136,T19,dropdown_reducer,3.4.5,
58642624,18136,T25,dropdown_reducer,3.4.5,
58642624,18136,T31,dropdown_reducer,3.4.5,
58642624,18136,T37,dropdown_reducer,3.4.5,
58642624,18136,T43,dropdown_reducer,3.4.5,
58642624,18136,T49,dropdown_reducer,3.4.5,
58642624,18136,T55,dropdown_reducer,3.4.5,
58642624,18136,T61,dropdown_reducer,3.4.5,
58642624,18136,T67,dropdown_reducer,3.4.5,
58642624,18136,T73,dropdown_reducer,3.4.5,
58642624,18136,T79,dropdown_reducer,3.4.5,
58642625,18136,T1,dropdown_reducer,3.4.5,
58642625,18136,T7,dropdown_reducer,3.4.5,
58642625,18136,T13,dropdown_reducer,3.4.5,
58642625,18136,T19,dropdown_reducer,3.4.5,
58642625,18136,T25,dropdown_reducer,3.4.5,
58642625,18136,T31,dropdown_reducer,3.4.5,
58642625,18136,T37,dropdown_reducer,3.4.5,
58642625,18136,T43,dropdown_reducer,3.4.5,
58642625,18136,T49,dropdown_reducer,3.4.5,
58642625,18136,T55,dropdown_reducer,3.4.5,
58642625,18136,T61,dropdown_reducer,3.4.5,
58642625,18136,T67,dropdown_reducer,3.4.5,
58642625,18136,T73,dropdown_reducer,3.4.5,
58642625,18136,T79,dropdown_reducer,3.4.5,
58642626,18136,T1,dropdown_reducer,3.4.5,
58642626,18136,T7,dropdown_reducer,3.4.5,
58642626,18136,T13,dropdown_reducer,3.4.5,
58642626,18136,T19,dropdown_reducer,3.4.5,
58642626,18136,T25,dropdown_reducer,3.4.5,
58642626,18136,T31,dropdown_reducer,3.4.5,
58642626,18136,T37,dropdown_reducer,3.4.5,
58642626,18136,T43,dropdown_reducer,3.4.5,
58642626,18136,T49,dropdown_reducer,3.4.5,
58642626,18136,T55,dropdown_reducer,3.4.5,
58642626,18136,T61,dropdown_reducer,3.4.5,
58642626,18136,T67,dropdown_reducer,3.4.5,
58642626,18136,T73,dropdown_reducer,3.4.5,
58642626,18136,T79,dropdown_reducer,3.4.5,
58642627,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58642627,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58642627,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58642627,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58642627,18136,T25,dropdown_reducer,3.4.5,
58642627,18136,T31,dropdown_reducer,3.4.5,
58642627,18136,T37,dropdown_reducer,3.4.5,
58642627,18136,T43,dropdown_reducer,3.4.5,
58642627,18136,T49,dropdown_reducer,3.4.5,
58642627,18136,T55,dropdown_reducer,3.4.5,
58642627,18136,T61,dropdown_reducer,3.4.5,
58642627,18136,T67,dropdown_reducer,3.4.5,
58642627,18136,T73,dropdown_reducer,3.4.5,
58642627,18136,T79,dropdown_reducer,3.4.5,
58642628,18136,T1,dropdown_reducer,3.4.5,
58642628,18136,T7,dropdown_reducer,3.4.5,
58642628,18136,T13,dropdown_reducer,3.4.5,
58642628,18136,T19,dropdown_reducer,3.4.5,
58642628,18136,T25,dropdown_reducer,3.4.5,
58642628,18136,T31,dropdown_reducer,3.4.5,
58642628,18136,T37,dropdown_reducer,3.4.5,
58642628,18136,T43,dropdown_reducer,3.4.5,
58642628,18136,T49,dropdown_reducer,3.4.5,
58642628,18136,T55,dropdown_reducer,3.4.5,
58642628,18136,T61,dropdown_reducer,3.4.5,
58642628,18136,T67,dropdown_reducer,3.4.5,
58642628,18136,T73,dropdown_reducer,3.4.5,
58642628,18136,T79,dropdown_reducer,3.4.5,
58642629,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58642629,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58642629,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58642629,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 4}]
58642629,18136,T25,dropdown_reducer,3.4.5,
58642629,18136,T31,dropdown_reducer,3.4.5,
58642629,18136,T37,dropdown_reducer,3.4.5,
58642629,18136,T43,dropdown_reducer,3.4.5,
58642629,18136,T49,dropdown_reducer,3.4.5,
58642629,18136,T55,dropdown_reducer,3.4.5,
58642629,18136,T61,dropdown_reducer,3.4.5,
58642629,18136,T67,dropdown_reducer,3.4.5,
58642629,18136,T73,dropdown_reducer,3.4.5,
58642629,18136,T79,dropdown_reducer,3.4.5,
58642630,18136,T1,dropdown_reducer,3.4.5,
58642630,18136,T7,dropdown_reducer,3.4.5,
58642630,18136,T13,dropdown_reducer,3.4.5,
58642630,18136,T19,dropdown_reducer,3.4.5,
58642630,18136,T25,dropdown_reducer,3.4.5,
58642630,18136,T31,dropdown_reducer,3.4.5,
58642630,18136,T37,dropdown_reducer,3.4.5,
58642630,18136,T43,dropdown_reducer,3.4.5,
58642630,18136,T49,dropdown_reducer,3.4.5,
58642630,18136,T55,dropdown_reducer,3.4.5,
58642630,18136,T61,dropdown_reducer,3.4.5,
58642630,18136,T67,dropdown_reducer,3.4.5,
58642630,18136,T73,dropdown_reducer,3.4.5,
58642630,18136,T79,dropdown_reducer,3.4.5,
58642631,18136,T1,dropdown_reducer,3.4.5,[{'7df24e749bb17': 4}]
58642631,18136,T7,dropdown_reducer,3.4.5,[{'49ee5b7efe63c': 4}]
58642631,18136,T13,dropdown_reducer,3.4.5,[{'c4b45b5a80482': 4}]
58642631,18136,T19,dropdown_reducer,3.4.5,[{'29902756f9508': 4}]
58642631,18136,T25,dropdown_reducer,3.4.5,[{'ca0a33ac04c84': 4}]
58642631,18136,T31,dropdown_reducer,3.4.5,
58642631,18136,T37,dropdown_reducer,3.4.5,
58642631,18136,T43,dropdown_reducer,3.4.5,
58642631,18136,T49,dropdown_reducer,3.4.5,
58642631,18136,T55,dropdown_reducer,3.4.5,
58642631,18136,T61,dropdown_reducer,3.4.5,
58642631,18136,T67,dropdown_reducer,3.4.5,
58642631,18136,T73,dropdown_reducer,3.4.5,
58642631,18136,T79,dropdown_reducer,3.4.5,
58642632,18136,T1,dropdown_reducer,3.4.5,
58642632,18136,T7,dropdown_reducer,3.4.5,
58642632,18136,T13,dropdown_reducer,3.4.5,
58642632,18136,T19,dropdown_reducer,3.4.5,
58642632,18136,T25,dropdown_reducer,3.4.5,
58642632,18136,T31,dropdown_reducer,3.4.5,
58642632,18136,T37,dropdown_reducer,3.4.5,
58642632,18136,T43,dropdown_reducer,3.4.5,
58642632,18136,T49,dropdown_reducer,3.4.5,
58642632,18136,T55,dropdown_reducer,3.4.5,
58642632,18136,T61,dropdown_reducer,3.4.5,
58642632,18136,T67,dropdown_reducer,3.4.5,
58642632,18136,T73,dropdown_reducer,3.4.5,
58642632,18136,T79,dropdown_reducer,3.4.5,
58642633,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58642633,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58642633,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58642633,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58642633,18136,T25,dropdown_reducer,3.4.5,[{'ccb152d48c0c8': 4}]
58642633,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 4}]
58642633,18136,T37,dropdown_reducer,3.4.5,
58642633,18136,T43,dropdown_reducer,3.4.5,
58642633,18136,T49,dropdown_reducer,3.4.5,
58642633,18136,T55,dropdown_reducer,3.4.5,
58642633,18136,T61,dropdown_reducer,3.4.5,
58642633,18136,T67,dropdown_reducer,3.4.5,
58642633,18136,T73,dropdown_reducer,3.4.5,
58642633,18136,T79,dropdown_reducer,3.4.5,
58642634,18136,T1,dropdown_reducer,3.4.5,
58642634,18136,T7,dropdown_reducer,3.4.5,
58642634,18136,T13,dropdown_reducer,3.4.5,
58642634,18136,T19,dropdown_reducer,3.4.5,
58642634,18136,T25,dropdown_reducer,3.4.5,
58642634,18136,T31,dropdown_reducer,3.4.5,
58642634,18136,T37,dropdown_reducer,3.4.5,
58642634,18136,T43,dropdown_reducer,3.4.5,
58642634,18136,T49,dropdown_reducer,3.4.5,
58642634,18136,T55,dropdown_reducer,3.4.5,
58642634,18136,T61,dropdown_reducer,3.4.5,
58642634,18136,T67,dropdown_reducer,3.4.5,
58642634,18136,T73,dropdown_reducer,3.4.5,
58642634,18136,T79,dropdown_reducer,3.4.5,
58642635,18136,T1,dropdown_reducer,3.4.5,
58642635,18136,T7,dropdown_reducer,3.4.5,
58642635,18136,T13,dropdown_reducer,3.4.5,
58642635,18136,T19,dropdown_reducer,3.4.5,
58642635,18136,T25,dropdown_reducer,3.4.5,
58642635,18136,T31,dropdown_reducer,3.4.5,
58642635,18136,T37,dropdown_reducer,3.4.5,
58642635,18136,T43,dropdown_reducer,3.4.5,
58642635,18136,T49,dropdown_reducer,3.4.5,
58642635,18136,T55,dropdown_reducer,3.4.5,
58642635,18136,T61,dropdown_reducer,3.4.5,
58642635,18136,T67,dropdown_reducer,3.4.5,
58642635,18136,T73,dropdown_reducer,3.4.5,
58642635,18136,T79,dropdown_reducer,3.4.5,
58642636,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58642636,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58642636,18136,T13,dropdown_reducer,3.4.5,
58642636,18136,T19,dropdown_reducer,3.4.5,
58642636,18136,T25,dropdown_reducer,3.4.5,
58642636,18136,T31,dropdown_reducer,3.4.5,
58642636,18136,T37,dropdown_reducer,3.4.5,
58642636,18136,T43,dropdown_reducer,3.4.5,
58642636,18136,T49,dropdown_reducer,3.4.5,
58642636,18136,T55,dropdown_reducer,3.4.5,
58642636,18136,T61,dropdown_reducer,3.4.5,
58642636,18136,T67,dropdown_reducer,3.4.5,
58642636,18136,T73,dropdown_reducer,3.4.5,
58642636,18136,T79,dropdown_reducer,3.4.5,
58642637,18136,T1,dropdown_reducer,3.4.5,[{'2ff4544f62747': 4}]
58642637,18136,T7,dropdown_reducer,3.4.5,[{'03993d432fa92': 4}]
58642637,18136,T13,dropdown_reducer,3.4.5,[{'fb655c2a8b3dd': 4}]
58642637,18136,T19,dropdown_reducer,3.4.5,
58642637,18136,T25,dropdown_reducer,3.4.5,
58642637,18136,T31,dropdown_reducer,3.4.5,
58642637,18136,T37,dropdown_reducer,3.4.5,
58642637,18136,T43,dropdown_reducer,3.4.5,
58642637,18136,T49,dropdown_reducer,3.4.5,
58642637,18136,T55,dropdown_reducer,3.4.5,
58642637,18136,T61,dropdown_reducer,3.4.5,
58642637,18136,T67,dropdown_reducer,3.4.5,
58642637,18136,T73,dropdown_reducer,3.4.5,
58642637,18136,T79,dropdown_reducer,3.4.5,
58642638,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58642638,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58642638,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58642638,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58642638,18136,T25,dropdown_reducer,3.4.5,[{'ccb152d48c0c8': 4}]
58642638,18136,T31,dropdown_reducer,3.4.5,[{'213f11649d387': 4}]
58642638,18136,T37,dropdown_reducer,3.4.5,[{'2be7e89129849': 4}]
58642638,18136,T43,dropdown_reducer,3.4.5,[{'295279e913aa7': 4}]
58642638,18136,T49,dropdown_reducer,3.4.5,[{'76024d0039f07': 4}]
58642638,18136,T55,dropdown_reducer,3.4.5,[{'939b01550cccf': 4}]
58642638,18136,T61,dropdown_reducer,3.4.5,
58642638,18136,T67,dropdown_reducer,3.4.5,
58642638,18136,T73,dropdown_reducer,3.4.5,
58642638,18136,T79,dropdown_reducer,3.4.5,
58642639,18136,T1,dropdown_reducer,3.4.5,
58642639,18136,T7,dropdown_reducer,3.4.5,
58642639,18136,T13,dropdown_reducer,3.4.5,
58642639,18136,T19,dropdown_reducer,3.4.5,
58642639,18136,T25,dropdown_reducer,3.4.5,
58642639,18136,T31,dropdown_reducer,3.4.5,
58642639,18136,T37,dropdown_reducer,3.4.5,
58642639,18136,T43,dropdown_reducer,3.4.5,
58642639,18136,T49,dropdown_reducer,3.4.5,
58642639,18136,T55,dropdown_reducer,3.4.5,
58642639,18136,T61,dropdown_reducer,3.4.5,
58642639,18136,T67,dropdown_reducer,3.4.5,
58642639,18136,T73,dropdown_reducer,3.4.5,
58642639,18136,T79,dropdown_reducer,3.4.5,
58642640,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58642640,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58642640,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58642640,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
