subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.value
82937316,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/Manistee_Bear_GROW_126.jpg,,17771,T2,Begin Date – Year,
82937316,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/Manistee_Bear_GROW_126.jpg,,17771,T5,End Date – Year,
82937316,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/Manistee_Bear_GROW_126.jpg,,17771,T3,End Date – Month,
82937316,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/Manistee_Bear_GROW_126.jpg,,17771,T4,End Date – Day,
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T0,Begin Date – Month,[{'September': 3}]
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T1,Begin Date – Day,[{'11': 3}]
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T2,Begin Date – Year,[{'1995': 3}]
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T5,End Date – Year,
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T3,End Date – Month,
82937317,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0003.jpg,,17771,T4,End Date – Day,
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T0,Begin Date – Month,[{'April': 3}]
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T1,Begin Date – Day,[{'7': 3}]
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T2,Begin Date – Year,[{'1995': 3}]
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T5,End Date – Year,
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T3,End Date – Month,
82937318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/single/NEWAYGO_BILLS_GROW_0004.jpg,,17771,T4,End Date – Day,
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T0,Begin Date – Month,[{'April': 2}]
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T1,Begin Date – Day,[{'22': 2}]
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T2,Begin Date – Year,"[{'1984': 2, 'None': 1}]"
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T5,End Date – Year,"[{'1984': 2, 'None': 1}]"
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T3,End Date – Month,[{'April': 2}]
82937319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0173.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Byron_GROW_Doc0174.jpg,17771,T4,End Date – Day,[{'25': 2}]
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T0,Begin Date – Month,[{'April': 3}]
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T1,Begin Date – Day,[{'23': 3}]
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T2,Begin Date – Year,[{'1985': 3}]
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T5,End Date – Year,
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T3,End Date – Month,
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,17771,T4,End Date – Day,
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T0,Begin Date – Month,[{'July': 2}]
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T1,Begin Date – Day,[{'23': 3}]
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T2,Begin Date – Year,"[{'1969': 2, '1996': 1}]"
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T5,End Date – Year,
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T3,End Date – Month,
82937321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,17771,T4,End Date – Day,
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T0,Begin Date – Month,[{'August': 3}]
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T1,Begin Date – Day,[{'24': 3}]
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T2,Begin Date – Year,[{'1984': 3}]
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T5,End Date – Year,
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T3,End Date – Month,
82937322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0637.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Howonan_GROW_Doc0638.jpg,17771,T4,End Date – Day,
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T0,Begin Date – Month,[{'June': 3}]
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T1,Begin Date – Day,[{'7': 3}]
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T2,Begin Date – Year,[{'1967': 3}]
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T5,End Date – Year,
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T3,End Date – Month,
82937323,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALPENA_9THSTREETDAM_GROW_0004_2.jpeg,17771,T4,End Date – Day,
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T0,Begin Date – Month,[{'May': 3}]
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T1,Begin Date – Day,[{'21': 3}]
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T2,Begin Date – Year,[{'1987': 3}]
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T5,End Date – Year,
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T3,End Date – Month,
82937324,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0002_2.jpeg,17771,T4,End Date – Day,
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T0,Begin Date – Month,[{'June': 3}]
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T1,Begin Date – Day,[{'8': 3}]
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T2,Begin Date – Year,[{'1984': 3}]
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T5,End Date – Year,
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T3,End Date – Month,
82937325,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0003_2.jpeg,17771,T4,End Date – Day,
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T0,Begin Date – Month,[{'November': 3}]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T1,Begin Date – Day,[{'3': 3}]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T2,Begin Date – Year,[{'1965': 3}]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T5,End Date – Year,"[{'1965': 1, 'None': 2}]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T3,End Date – Month,[{'November': 1}]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,17771,T4,End Date – Day,[{'3': 1}]
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T0,Begin Date – Month,[{'July': 3}]
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T1,Begin Date – Day,[{'28': 3}]
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T2,Begin Date – Year,[{'1964': 3}]
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T5,End Date – Year,
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T3,End Date – Month,
82937327,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0001_2.jpeg,17771,T4,End Date – Day,
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T0,Begin Date – Month,[{'May': 3}]
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T1,Begin Date – Day,[{'8': 3}]
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T2,Begin Date – Year,[{'1980': 3}]
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T5,End Date – Year,"[{'1980': 2, 'Same as Begin Date (Year)': 1}]"
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T3,End Date – Month,"[{'May': 2, 'Same as Begin Date (Month)': 1}]"
82937328,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SOUTH_GROW_0002_2.jpeg,17771,T4,End Date – Day,[{'12': 3}]
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T0,Begin Date – Month,[{'September': 3}]
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T1,Begin Date – Day,[{'11': 3}]
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T2,Begin Date – Year,"[{'198': 2, '1983': 1}]"
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T5,End Date – Year,"[{'1980': 1, '198': 1, '1983': 1}]"
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T3,End Date – Month,[{'September': 3}]
82937331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Lapeer_NepessingLake_GROW_031.jpg,17771,T4,End Date – Day,[{'13': 3}]
82937332,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_017.jpg,17771,T0,Begin Date – Month,[{'June': 3}]
