subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
58642612,17772,T13,dropdown_reducer,[{'c4b45b5a80482': 4}],3.4.5
58642612,17772,T19,dropdown_reducer,,3.4.5
58642612,17772,T25,dropdown_reducer,,3.4.5
58642612,17772,T31,dropdown_reducer,,3.4.5
58642612,17772,T37,dropdown_reducer,,3.4.5
58642612,17772,T43,dropdown_reducer,,3.4.5
58642612,17772,T49,dropdown_reducer,,3.4.5
58642612,17772,T55,dropdown_reducer,,3.4.5
58642612,17772,T61,dropdown_reducer,,3.4.5
58642612,17772,T67,dropdown_reducer,,3.4.5
58642612,17772,T73,dropdown_reducer,,3.4.5
58642612,17772,T79,dropdown_reducer,,3.4.5
58642613,17772,T1,dropdown_reducer,,3.4.5
58642613,17772,T7,dropdown_reducer,,3.4.5
58642613,17772,T13,dropdown_reducer,,3.4.5
58642613,17772,T19,dropdown_reducer,,3.4.5
58642613,17772,T25,dropdown_reducer,,3.4.5
58642613,17772,T31,dropdown_reducer,,3.4.5
58642613,17772,T37,dropdown_reducer,,3.4.5
58642613,17772,T43,dropdown_reducer,,3.4.5
58642613,17772,T49,dropdown_reducer,,3.4.5
58642613,17772,T55,dropdown_reducer,,3.4.5
58642613,17772,T61,dropdown_reducer,,3.4.5
58642613,17772,T67,dropdown_reducer,,3.4.5
58642613,17772,T73,dropdown_reducer,,3.4.5
58642613,17772,T79,dropdown_reducer,,3.4.5
58642614,17772,T1,dropdown_reducer,,3.4.5
58642614,17772,T7,dropdown_reducer,,3.4.5
58642614,17772,T13,dropdown_reducer,,3.4.5
58642614,17772,T19,dropdown_reducer,,3.4.5
58642614,17772,T25,dropdown_reducer,,3.4.5
58642614,17772,T31,dropdown_reducer,,3.4.5
58642614,17772,T37,dropdown_reducer,,3.4.5
58642614,17772,T43,dropdown_reducer,,3.4.5
58642614,17772,T49,dropdown_reducer,,3.4.5
58642614,17772,T55,dropdown_reducer,,3.4.5
58642614,17772,T61,dropdown_reducer,,3.4.5
58642614,17772,T67,dropdown_reducer,,3.4.5
58642614,17772,T73,dropdown_reducer,,3.4.5
58642614,17772,T79,dropdown_reducer,,3.4.5
58642615,17772,T1,dropdown_reducer,,3.4.5
58642615,17772,T7,dropdown_reducer,,3.4.5
58642615,17772,T13,dropdown_reducer,,3.4.5
58642615,17772,T19,dropdown_reducer,,3.4.5
58642615,17772,T25,dropdown_reducer,,3.4.5
58642615,17772,T31,dropdown_reducer,,3.4.5
58642615,17772,T37,dropdown_reducer,,3.4.5
58642615,17772,T43,dropdown_reducer,,3.4.5
58642615,17772,T49,dropdown_reducer,,3.4.5
58642615,17772,T55,dropdown_reducer,,3.4.5
58642615,17772,T61,dropdown_reducer,,3.4.5
58642615,17772,T67,dropdown_reducer,,3.4.5
58642615,17772,T73,dropdown_reducer,,3.4.5
58642615,17772,T79,dropdown_reducer,,3.4.5
58642616,17772,T1,dropdown_reducer,,3.4.5
58642616,17772,T7,dropdown_reducer,,3.4.5
58642616,17772,T13,dropdown_reducer,,3.4.5
58642616,17772,T19,dropdown_reducer,,3.4.5
58642616,17772,T25,dropdown_reducer,,3.4.5
58642616,17772,T31,dropdown_reducer,,3.4.5
58642616,17772,T37,dropdown_reducer,,3.4.5
58642616,17772,T43,dropdown_reducer,,3.4.5
58642616,17772,T49,dropdown_reducer,,3.4.5
58642616,17772,T55,dropdown_reducer,,3.4.5
58642616,17772,T61,dropdown_reducer,,3.4.5
58642616,17772,T67,dropdown_reducer,,3.4.5
58642616,17772,T73,dropdown_reducer,,3.4.5
58642616,17772,T79,dropdown_reducer,,3.4.5
58642617,17772,T1,dropdown_reducer,,3.4.5
58642617,17772,T7,dropdown_reducer,,3.4.5
58642617,17772,T13,dropdown_reducer,,3.4.5
58642617,17772,T19,dropdown_reducer,,3.4.5
58642617,17772,T25,dropdown_reducer,,3.4.5
58642617,17772,T31,dropdown_reducer,,3.4.5
58642617,17772,T37,dropdown_reducer,,3.4.5
58642617,17772,T43,dropdown_reducer,,3.4.5
58642617,17772,T49,dropdown_reducer,,3.4.5
58642617,17772,T55,dropdown_reducer,,3.4.5
58642617,17772,T61,dropdown_reducer,,3.4.5
58642617,17772,T67,dropdown_reducer,,3.4.5
58642617,17772,T73,dropdown_reducer,,3.4.5
58642617,17772,T79,dropdown_reducer,,3.4.5
58642618,17772,T1,dropdown_reducer,,3.4.5
58642618,17772,T7,dropdown_reducer,,3.4.5
58642618,17772,T13,dropdown_reducer,,3.4.5
58642618,17772,T19,dropdown_reducer,,3.4.5
58642618,17772,T25,dropdown_reducer,,3.4.5
58642618,17772,T31,dropdown_reducer,,3.4.5
58642618,17772,T37,dropdown_reducer,,3.4.5
58642618,17772,T43,dropdown_reducer,,3.4.5
58642618,17772,T49,dropdown_reducer,,3.4.5
58642618,17772,T55,dropdown_reducer,,3.4.5
58642618,17772,T61,dropdown_reducer,,3.4.5
58642618,17772,T67,dropdown_reducer,,3.4.5
58642618,17772,T73,dropdown_reducer,,3.4.5
58642618,17772,T79,dropdown_reducer,,3.4.5
58642619,17772,T1,dropdown_reducer,,3.4.5
58642619,17772,T7,dropdown_reducer,,3.4.5
58642619,17772,T13,dropdown_reducer,,3.4.5
58642619,17772,T19,dropdown_reducer,,3.4.5
58642619,17772,T25,dropdown_reducer,,3.4.5
58642619,17772,T31,dropdown_reducer,,3.4.5
58642619,17772,T37,dropdown_reducer,,3.4.5
58642619,17772,T43,dropdown_reducer,,3.4.5
58642619,17772,T49,dropdown_reducer,,3.4.5
58642619,17772,T55,dropdown_reducer,,3.4.5
58642619,17772,T61,dropdown_reducer,,3.4.5
58642619,17772,T67,dropdown_reducer,,3.4.5
58642619,17772,T73,dropdown_reducer,,3.4.5
58642619,17772,T79,dropdown_reducer,,3.4.5
58642620,17772,T1,dropdown_reducer,,3.4.5
58642620,17772,T7,dropdown_reducer,,3.4.5
58642620,17772,T13,dropdown_reducer,,3.4.5
58642620,17772,T19,dropdown_reducer,,3.4.5
58642620,17772,T25,dropdown_reducer,,3.4.5
58642620,17772,T31,dropdown_reducer,,3.4.5
58642620,17772,T37,dropdown_reducer,,3.4.5
58642620,17772,T43,dropdown_reducer,,3.4.5
58642620,17772,T49,dropdown_reducer,,3.4.5
58642620,17772,T55,dropdown_reducer,,3.4.5
58642620,17772,T61,dropdown_reducer,,3.4.5
58642620,17772,T67,dropdown_reducer,,3.4.5
58642620,17772,T73,dropdown_reducer,,3.4.5
58642620,17772,T79,dropdown_reducer,,3.4.5
58642621,17772,T1,dropdown_reducer,[{'f0f2d281e7e4': 4}],3.4.5
58642621,17772,T7,dropdown_reducer,[{'1d70b32c8ad1b': 4}],3.4.5
58642621,17772,T13,dropdown_reducer,,3.4.5
58642621,17772,T19,dropdown_reducer,,3.4.5
58642621,17772,T25,dropdown_reducer,,3.4.5
58642621,17772,T31,dropdown_reducer,,3.4.5
58642621,17772,T37,dropdown_reducer,,3.4.5
58642621,17772,T43,dropdown_reducer,,3.4.5
58642621,17772,T49,dropdown_reducer,,3.4.5
58642621,17772,T55,dropdown_reducer,,3.4.5
58642621,17772,T61,dropdown_reducer,,3.4.5
58642621,17772,T67,dropdown_reducer,,3.4.5
58642621,17772,T73,dropdown_reducer,,3.4.5
58642621,17772,T79,dropdown_reducer,,3.4.5
58642622,17772,T1,dropdown_reducer,,3.4.5
58642622,17772,T7,dropdown_reducer,,3.4.5
58642622,17772,T13,dropdown_reducer,,3.4.5
58642622,17772,T19,dropdown_reducer,,3.4.5
58642622,17772,T25,dropdown_reducer,,3.4.5
58642622,17772,T31,dropdown_reducer,,3.4.5
58642622,17772,T37,dropdown_reducer,,3.4.5
58642622,17772,T43,dropdown_reducer,,3.4.5
58642622,17772,T49,dropdown_reducer,,3.4.5
58642622,17772,T55,dropdown_reducer,,3.4.5
58642622,17772,T61,dropdown_reducer,,3.4.5
58642622,17772,T67,dropdown_reducer,,3.4.5
58642622,17772,T73,dropdown_reducer,,3.4.5
58642622,17772,T79,dropdown_reducer,,3.4.5
58642623,17772,T1,dropdown_reducer,"[{'9f71969064233': 3, 'a34932539d199': 1}]",3.4.5
58642623,17772,T7,dropdown_reducer,[{'4228abfd9f863': 3}],3.4.5
58642623,17772,T13,dropdown_reducer,[{'fb655c2a8b3dd': 3}],3.4.5
58642623,17772,T19,dropdown_reducer,,3.4.5
58642623,17772,T25,dropdown_reducer,,3.4.5
58642623,17772,T31,dropdown_reducer,,3.4.5
58642623,17772,T37,dropdown_reducer,,3.4.5
58642623,17772,T43,dropdown_reducer,,3.4.5
58642623,17772,T49,dropdown_reducer,,3.4.5
58642623,17772,T55,dropdown_reducer,,3.4.5
58642623,17772,T61,dropdown_reducer,,3.4.5
58642623,17772,T67,dropdown_reducer,,3.4.5
58642623,17772,T73,dropdown_reducer,,3.4.5
58642623,17772,T79,dropdown_reducer,,3.4.5
58642624,17772,T1,dropdown_reducer,,3.4.5
58642624,17772,T7,dropdown_reducer,,3.4.5
58642624,17772,T13,dropdown_reducer,,3.4.5
58642624,17772,T19,dropdown_reducer,,3.4.5
58642624,17772,T25,dropdown_reducer,,3.4.5
58642624,17772,T31,dropdown_reducer,,3.4.5
58642624,17772,T37,dropdown_reducer,,3.4.5
58642624,17772,T43,dropdown_reducer,,3.4.5
58642624,17772,T49,dropdown_reducer,,3.4.5
58642624,17772,T55,dropdown_reducer,,3.4.5
58642624,17772,T61,dropdown_reducer,,3.4.5
58642624,17772,T67,dropdown_reducer,,3.4.5
58642624,17772,T73,dropdown_reducer,,3.4.5
58642624,17772,T79,dropdown_reducer,,3.4.5
58642625,17772,T1,dropdown_reducer,,3.4.5
58642625,17772,T7,dropdown_reducer,,3.4.5
58642625,17772,T13,dropdown_reducer,,3.4.5
58642625,17772,T19,dropdown_reducer,,3.4.5
58642625,17772,T25,dropdown_reducer,,3.4.5
58642625,17772,T31,dropdown_reducer,,3.4.5
58642625,17772,T37,dropdown_reducer,,3.4.5
58642625,17772,T43,dropdown_reducer,,3.4.5
58642625,17772,T49,dropdown_reducer,,3.4.5
58642625,17772,T55,dropdown_reducer,,3.4.5
58642625,17772,T61,dropdown_reducer,,3.4.5
58642625,17772,T67,dropdown_reducer,,3.4.5
58642625,17772,T73,dropdown_reducer,,3.4.5
58642625,17772,T79,dropdown_reducer,,3.4.5
58642626,17772,T1,dropdown_reducer,,3.4.5
58642626,17772,T7,dropdown_reducer,,3.4.5
58642626,17772,T13,dropdown_reducer,,3.4.5
58642626,17772,T19,dropdown_reducer,,3.4.5
58642626,17772,T25,dropdown_reducer,,3.4.5
58642626,17772,T31,dropdown_reducer,,3.4.5
58642626,17772,T37,dropdown_reducer,,3.4.5
58642626,17772,T43,dropdown_reducer,,3.4.5
58642626,17772,T49,dropdown_reducer,,3.4.5
58642626,17772,T55,dropdown_reducer,,3.4.5
58642626,17772,T61,dropdown_reducer,,3.4.5
58642626,17772,T67,dropdown_reducer,,3.4.5
58642626,17772,T73,dropdown_reducer,,3.4.5
58642626,17772,T79,dropdown_reducer,,3.4.5
58642627,17772,T1,dropdown_reducer,[{'f0f2d281e7e4': 4}],3.4.5
58642627,17772,T7,dropdown_reducer,[{'1d70b32c8ad1b': 4}],3.4.5
58642627,17772,T13,dropdown_reducer,,3.4.5
58642627,17772,T19,dropdown_reducer,,3.4.5
58642627,17772,T25,dropdown_reducer,,3.4.5
58642627,17772,T31,dropdown_reducer,,3.4.5
58642627,17772,T37,dropdown_reducer,,3.4.5
58642627,17772,T43,dropdown_reducer,,3.4.5
58642627,17772,T49,dropdown_reducer,,3.4.5
58642627,17772,T55,dropdown_reducer,,3.4.5
58642627,17772,T61,dropdown_reducer,,3.4.5
58642627,17772,T67,dropdown_reducer,,3.4.5
58642627,17772,T73,dropdown_reducer,,3.4.5
58642627,17772,T79,dropdown_reducer,,3.4.5
58642628,17772,T1,dropdown_reducer,,3.4.5
58642628,17772,T7,dropdown_reducer,,3.4.5
58642628,17772,T13,dropdown_reducer,,3.4.5
58642628,17772,T19,dropdown_reducer,,3.4.5
58642628,17772,T25,dropdown_reducer,,3.4.5
58642628,17772,T31,dropdown_reducer,,3.4.5
58642628,17772,T37,dropdown_reducer,,3.4.5
58642628,17772,T43,dropdown_reducer,,3.4.5
58642628,17772,T49,dropdown_reducer,,3.4.5
58642628,17772,T55,dropdown_reducer,,3.4.5
58642628,17772,T61,dropdown_reducer,,3.4.5
58642628,17772,T67,dropdown_reducer,,3.4.5
58642628,17772,T73,dropdown_reducer,,3.4.5
58642628,17772,T79,dropdown_reducer,,3.4.5
58642629,17772,T1,dropdown_reducer,,3.4.5
58642629,17772,T7,dropdown_reducer,,3.4.5
58642629,17772,T13,dropdown_reducer,,3.4.5
58642629,17772,T19,dropdown_reducer,,3.4.5
58642629,17772,T25,dropdown_reducer,,3.4.5
58642629,17772,T31,dropdown_reducer,,3.4.5
58642629,17772,T37,dropdown_reducer,,3.4.5
58642629,17772,T43,dropdown_reducer,,3.4.5
58642629,17772,T49,dropdown_reducer,,3.4.5
58642629,17772,T55,dropdown_reducer,,3.4.5
58642629,17772,T61,dropdown_reducer,,3.4.5
58642629,17772,T67,dropdown_reducer,,3.4.5
58642629,17772,T73,dropdown_reducer,,3.4.5
58642629,17772,T79,dropdown_reducer,,3.4.5
58642630,17772,T1,dropdown_reducer,,3.4.5
58642630,17772,T7,dropdown_reducer,,3.4.5
58642630,17772,T13,dropdown_reducer,,3.4.5
58642630,17772,T19,dropdown_reducer,,3.4.5
58642630,17772,T25,dropdown_reducer,,3.4.5
58642630,17772,T31,dropdown_reducer,,3.4.5
58642630,17772,T37,dropdown_reducer,,3.4.5
58642630,17772,T43,dropdown_reducer,,3.4.5
58642630,17772,T49,dropdown_reducer,,3.4.5
58642630,17772,T55,dropdown_reducer,,3.4.5
58642630,17772,T61,dropdown_reducer,,3.4.5
58642630,17772,T67,dropdown_reducer,,3.4.5
58642630,17772,T73,dropdown_reducer,,3.4.5
58642630,17772,T79,dropdown_reducer,,3.4.5
58642631,17772,T1,dropdown_reducer,,3.4.5
58642631,17772,T7,dropdown_reducer,,3.4.5
58642631,17772,T13,dropdown_reducer,,3.4.5
58642631,17772,T19,dropdown_reducer,,3.4.5
58642631,17772,T25,dropdown_reducer,,3.4.5
58642631,17772,T31,dropdown_reducer,,3.4.5
58642631,17772,T37,dropdown_reducer,,3.4.5
58642631,17772,T43,dropdown_reducer,,3.4.5
58642631,17772,T49,dropdown_reducer,,3.4.5
58642631,17772,T55,dropdown_reducer,,3.4.5
58642631,17772,T61,dropdown_reducer,,3.4.5
58642631,17772,T67,dropdown_reducer,,3.4.5
58642631,17772,T73,dropdown_reducer,,3.4.5
58642631,17772,T79,dropdown_reducer,,3.4.5
58642632,17772,T1,dropdown_reducer,,3.4.5
58642632,17772,T7,dropdown_reducer,,3.4.5
58642632,17772,T13,dropdown_reducer,,3.4.5
58642632,17772,T19,dropdown_reducer,,3.4.5
58642632,17772,T25,dropdown_reducer,,3.4.5
58642632,17772,T31,dropdown_reducer,,3.4.5
58642632,17772,T37,dropdown_reducer,,3.4.5
58642632,17772,T43,dropdown_reducer,,3.4.5
58642632,17772,T49,dropdown_reducer,,3.4.5
58642632,17772,T55,dropdown_reducer,,3.4.5
58642632,17772,T61,dropdown_reducer,,3.4.5
58642632,17772,T67,dropdown_reducer,,3.4.5
58642632,17772,T73,dropdown_reducer,,3.4.5
58642632,17772,T79,dropdown_reducer,,3.4.5
58642633,17772,T1,dropdown_reducer,,3.4.5
58642633,17772,T7,dropdown_reducer,,3.4.5
58642633,17772,T13,dropdown_reducer,,3.4.5
58642633,17772,T19,dropdown_reducer,,3.4.5
58642633,17772,T25,dropdown_reducer,,3.4.5
58642633,17772,T31,dropdown_reducer,,3.4.5
58642633,17772,T37,dropdown_reducer,,3.4.5
58642633,17772,T43,dropdown_reducer,,3.4.5
58642633,17772,T49,dropdown_reducer,,3.4.5
58642633,17772,T55,dropdown_reducer,,3.4.5
58642633,17772,T61,dropdown_reducer,,3.4.5
58642633,17772,T67,dropdown_reducer,,3.4.5
58642633,17772,T73,dropdown_reducer,,3.4.5
58642633,17772,T79,dropdown_reducer,,3.4.5
58642634,17772,T1,dropdown_reducer,,3.4.5
58642634,17772,T7,dropdown_reducer,,3.4.5
58642634,17772,T13,dropdown_reducer,,3.4.5
58642634,17772,T19,dropdown_reducer,,3.4.5
58642634,17772,T25,dropdown_reducer,,3.4.5
58642634,17772,T31,dropdown_reducer,,3.4.5
58642634,17772,T37,dropdown_reducer,,3.4.5
58642634,17772,T43,dropdown_reducer,,3.4.5
58642634,17772,T49,dropdown_reducer,,3.4.5
58642634,17772,T55,dropdown_reducer,,3.4.5
58642634,17772,T61,dropdown_reducer,,3.4.5
58642634,17772,T67,dropdown_reducer,,3.4.5
58642634,17772,T73,dropdown_reducer,,3.4.5
58642634,17772,T79,dropdown_reducer,,3.4.5
58642635,17772,T1,dropdown_reducer,,3.4.5
58642635,17772,T7,dropdown_reducer,,3.4.5
58642635,17772,T13,dropdown_reducer,,3.4.5
58642635,17772,T19,dropdown_reducer,,3.4.5
58642635,17772,T25,dropdown_reducer,,3.4.5
58642635,17772,T31,dropdown_reducer,,3.4.5
58642635,17772,T37,dropdown_reducer,,3.4.5
58642635,17772,T43,dropdown_reducer,,3.4.5
58642635,17772,T49,dropdown_reducer,,3.4.5
58642635,17772,T55,dropdown_reducer,,3.4.5
58642635,17772,T61,dropdown_reducer,,3.4.5
58642635,17772,T67,dropdown_reducer,,3.4.5
58642635,17772,T73,dropdown_reducer,,3.4.5
58642635,17772,T79,dropdown_reducer,,3.4.5
58642636,17772,T1,dropdown_reducer,,3.4.5
58642636,17772,T7,dropdown_reducer,,3.4.5
58642636,17772,T13,dropdown_reducer,,3.4.5
58642636,17772,T19,dropdown_reducer,,3.4.5
58642636,17772,T25,dropdown_reducer,,3.4.5
58642636,17772,T31,dropdown_reducer,,3.4.5
58642636,17772,T37,dropdown_reducer,,3.4.5
58642636,17772,T43,dropdown_reducer,,3.4.5
58642636,17772,T49,dropdown_reducer,,3.4.5
58642636,17772,T55,dropdown_reducer,,3.4.5
58642636,17772,T61,dropdown_reducer,,3.4.5
58642636,17772,T67,dropdown_reducer,,3.4.5
58642636,17772,T73,dropdown_reducer,,3.4.5
58642636,17772,T79,dropdown_reducer,,3.4.5
58642637,17772,T1,dropdown_reducer,,3.4.5
58642637,17772,T7,dropdown_reducer,,3.4.5
58642637,17772,T13,dropdown_reducer,,3.4.5
58642637,17772,T19,dropdown_reducer,,3.4.5
58642637,17772,T25,dropdown_reducer,,3.4.5
58642637,17772,T31,dropdown_reducer,,3.4.5
58642637,17772,T37,dropdown_reducer,,3.4.5
58642637,17772,T43,dropdown_reducer,,3.4.5
58642637,17772,T49,dropdown_reducer,,3.4.5
58642637,17772,T55,dropdown_reducer,,3.4.5
58642637,17772,T61,dropdown_reducer,,3.4.5
58642637,17772,T67,dropdown_reducer,,3.4.5
58642637,17772,T73,dropdown_reducer,,3.4.5
58642637,17772,T79,dropdown_reducer,,3.4.5
58642638,17772,T1,dropdown_reducer,,3.4.5
58642638,17772,T7,dropdown_reducer,,3.4.5
58642638,17772,T13,dropdown_reducer,,3.4.5
58642638,17772,T19,dropdown_reducer,,3.4.5
58642638,17772,T25,dropdown_reducer,,3.4.5
58642638,17772,T31,dropdown_reducer,,3.4.5
58642638,17772,T37,dropdown_reducer,,3.4.5
58642638,17772,T43,dropdown_reducer,,3.4.5
58642638,17772,T49,dropdown_reducer,,3.4.5
58642638,17772,T55,dropdown_reducer,,3.4.5
58642638,17772,T61,dropdown_reducer,,3.4.5
58642638,17772,T67,dropdown_reducer,,3.4.5
58642638,17772,T73,dropdown_reducer,,3.4.5
58642638,17772,T79,dropdown_reducer,,3.4.5
58642639,17772,T1,dropdown_reducer,,3.4.5
58642639,17772,T7,dropdown_reducer,,3.4.5
58642639,17772,T13,dropdown_reducer,,3.4.5
58642639,17772,T19,dropdown_reducer,,3.4.5
58642639,17772,T25,dropdown_reducer,,3.4.5
58642639,17772,T31,dropdown_reducer,,3.4.5
58642639,17772,T37,dropdown_reducer,,3.4.5
58642639,17772,T43,dropdown_reducer,,3.4.5
58642639,17772,T49,dropdown_reducer,,3.4.5
58642639,17772,T55,dropdown_reducer,,3.4.5
58642639,17772,T61,dropdown_reducer,,3.4.5
58642639,17772,T67,dropdown_reducer,,3.4.5
58642639,17772,T73,dropdown_reducer,,3.4.5
58642639,17772,T79,dropdown_reducer,,3.4.5
58642640,17772,T1,dropdown_reducer,,3.4.5
58642640,17772,T7,dropdown_reducer,,3.4.5
58642640,17772,T13,dropdown_reducer,,3.4.5
58642640,17772,T19,dropdown_reducer,,3.4.5
58642640,17772,T25,dropdown_reducer,,3.4.5
58642640,17772,T31,dropdown_reducer,,3.4.5
58642640,17772,T37,dropdown_reducer,,3.4.5
58642640,17772,T43,dropdown_reducer,,3.4.5
58642640,17772,T49,dropdown_reducer,,3.4.5
58642640,17772,T55,dropdown_reducer,,3.4.5
58642640,17772,T61,dropdown_reducer,,3.4.5
58642640,17772,T67,dropdown_reducer,,3.4.5
58642640,17772,T73,dropdown_reducer,,3.4.5
58642640,17772,T79,dropdown_reducer,,3.4.5
58642641,17772,T1,dropdown_reducer,[{'f8b7b8eb6ec54': 4}],3.4.5
58642641,17772,T7,dropdown_reducer,[{'bf7e0bd7c1939': 4}],3.4.5
58642641,17772,T13,dropdown_reducer,[{'2b395fc4e7a': 4}],3.4.5
58642641,17772,T19,dropdown_reducer,,3.4.5
58642641,17772,T25,dropdown_reducer,,3.4.5
58642641,17772,T31,dropdown_reducer,,3.4.5
58642641,17772,T37,dropdown_reducer,,3.4.5
58642641,17772,T43,dropdown_reducer,,3.4.5
58642641,17772,T49,dropdown_reducer,,3.4.5
58642641,17772,T55,dropdown_reducer,,3.4.5
58642641,17772,T61,dropdown_reducer,,3.4.5
58642641,17772,T67,dropdown_reducer,,3.4.5
58642641,17772,T73,dropdown_reducer,,3.4.5
58642641,17772,T79,dropdown_reducer,,3.4.5
58642642,17772,T1,dropdown_reducer,[{'f8b7b8eb6ec54': 4}],3.4.5
58642642,17772,T7,dropdown_reducer,[{'bf7e0bd7c1939': 4}],3.4.5
