subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
58642635,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58642635,17771,T1,dropdown_reducer,[{'22': 4}],3.4.5
58642635,17771,T2,dropdown_reducer,[{'1993': 4}],3.4.5
58642635,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642635,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642635,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642636,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58642636,17771,T1,dropdown_reducer,[{'3': 4}],3.4.5
58642636,17771,T2,dropdown_reducer,[{'1980': 4}],3.4.5
58642636,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642636,17771,T4,dropdown_reducer,,3.4.5
58642636,17771,T5,dropdown_reducer,,3.4.5
58642637,17771,T0,dropdown_reducer,[{'98b5474a32123': 4}],3.4.5
58642637,17771,T1,dropdown_reducer,[{'11': 4}],3.4.5
58642637,17771,T2,dropdown_reducer,[{'1984': 4}],3.4.5
58642637,17771,T3,dropdown_reducer,"[{'947d08f69281b': 2, '1966a875a70d2': 2}]",3.4.5
58642637,17771,T4,dropdown_reducer,[{'15': 4}],3.4.5
58642637,17771,T5,dropdown_reducer,"[{'1984': 2, '8ae79aa0db4ed': 2}]",3.4.5
58642638,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642638,17771,T1,dropdown_reducer,"[{'7': 3, '6': 1}]",3.4.5
58642638,17771,T2,dropdown_reducer,[{'1983': 4}],3.4.5
58642638,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 4}],3.4.5
58642638,17771,T4,dropdown_reducer,[{'10': 4}],3.4.5
58642638,17771,T5,dropdown_reducer,[{'1983': 4}],3.4.5
58642639,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58642639,17771,T1,dropdown_reducer,[{'30': 4}],3.4.5
58642639,17771,T2,dropdown_reducer,[{'1980': 4}],3.4.5
58642639,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642639,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642639,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642640,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58642640,17771,T1,dropdown_reducer,[{'7': 3}],3.4.5
58642640,17771,T2,dropdown_reducer,[{'1983': 3}],3.4.5
58642640,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 1}]",3.4.5
58642640,17771,T4,dropdown_reducer,[{'10': 3}],3.4.5
58642640,17771,T5,dropdown_reducer,"[{'1983': 2, '8ae79aa0db4ed': 1}]",3.4.5
58642641,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58642641,17771,T1,dropdown_reducer,[{'7': 3}],3.4.5
58642641,17771,T2,dropdown_reducer,[{'1983': 3}],3.4.5
58642641,17771,T3,dropdown_reducer,,3.4.5
58642641,17771,T4,dropdown_reducer,,3.4.5
58642641,17771,T5,dropdown_reducer,,3.4.5
58642642,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58642642,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58642642,17771,T2,dropdown_reducer,[{'1983': 4}],3.4.5
58642642,17771,T3,dropdown_reducer,,3.4.5
58642642,17771,T4,dropdown_reducer,,3.4.5
58642642,17771,T5,dropdown_reducer,,3.4.5
58642644,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642644,17771,T1,dropdown_reducer,[{'22': 4}],3.4.5
58642644,17771,T2,dropdown_reducer,[{'1981': 4}],3.4.5
58642644,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 2}]",3.4.5
58642644,17771,T4,dropdown_reducer,[{'26': 4}],3.4.5
58642644,17771,T5,dropdown_reducer,"[{'1981': 1, '8ae79aa0db4ed': 2}]",3.4.5
58642645,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642645,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58642645,17771,T2,dropdown_reducer,[{'1984': 4}],3.4.5
58642645,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642645,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642645,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642646,17771,T0,dropdown_reducer,"[{'890cb903ea19e': 1, 'c10d1711c586e': 3}]",3.4.5
58642646,17771,T1,dropdown_reducer,"[{'5': 1, '29': 3}]",3.4.5
58642646,17771,T2,dropdown_reducer,[{'1991': 4}],3.4.5
58642646,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, '41fef42a9d15e': 3}]",3.4.5
58642646,17771,T4,dropdown_reducer,"[{'c3ecf8cf751a5': 1, '2': 3}]",3.4.5
58642646,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1991': 2}]",3.4.5
58642647,17771,T0,dropdown_reducer,[{'c0e349a2b57e2': 4}],3.4.5
58642647,17771,T1,dropdown_reducer,[{'4': 4}],3.4.5
58642647,17771,T2,dropdown_reducer,[{'1989': 3}],3.4.5
58642647,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642647,17771,T4,dropdown_reducer,,3.4.5
58642647,17771,T5,dropdown_reducer,,3.4.5
58642648,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642648,17771,T1,dropdown_reducer,[{'16': 4}],3.4.5
58642648,17771,T2,dropdown_reducer,[{'1981': 4}],3.4.5
58642648,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642648,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642648,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642649,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642649,17771,T1,dropdown_reducer,[{'18': 4}],3.4.5
58642649,17771,T2,dropdown_reducer,[{'1981': 3}],3.4.5
58642649,17771,T3,dropdown_reducer,,3.4.5
58642649,17771,T4,dropdown_reducer,,3.4.5
58642649,17771,T5,dropdown_reducer,,3.4.5
58642650,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58642650,17771,T1,dropdown_reducer,[{'28': 4}],3.4.5
58642650,17771,T2,dropdown_reducer,[{'1969': 4}],3.4.5
58642650,17771,T3,dropdown_reducer,,3.4.5
58642650,17771,T4,dropdown_reducer,,3.4.5
58642650,17771,T5,dropdown_reducer,,3.4.5
58642651,17771,T0,dropdown_reducer,[{'5eb7efb7c1466': 3}],3.4.5
58642651,17771,T1,dropdown_reducer,[{'7': 3}],3.4.5
58642651,17771,T2,dropdown_reducer,[{'1993': 3}],3.4.5
58642651,17771,T3,dropdown_reducer,,3.4.5
58642651,17771,T4,dropdown_reducer,,3.4.5
58642651,17771,T5,dropdown_reducer,,3.4.5
58642652,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642652,17771,T1,dropdown_reducer,[{'25': 4}],3.4.5
58642652,17771,T2,dropdown_reducer,[{'1984': 4}],3.4.5
58642652,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 3}],3.4.5
58642652,17771,T4,dropdown_reducer,"[{'27': 3, 'c3ecf8cf751a5': 1}]",3.4.5
58642652,17771,T5,dropdown_reducer,[{'1984': 2}],3.4.5
58642653,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58642653,17771,T1,dropdown_reducer,[{'30': 4}],3.4.5
58642653,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58642653,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642653,17771,T4,dropdown_reducer,,3.4.5
58642653,17771,T5,dropdown_reducer,,3.4.5
58642654,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58642654,17771,T1,dropdown_reducer,[{'29': 4}],3.4.5
58642654,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58642654,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642654,17771,T4,dropdown_reducer,,3.4.5
58642654,17771,T5,dropdown_reducer,,3.4.5
58642655,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58642655,17771,T1,dropdown_reducer,[{'16': 4}],3.4.5
58642655,17771,T2,dropdown_reducer,[{'1988': 4}],3.4.5
58642655,17771,T3,dropdown_reducer,"[{'41fef42a9d15e': 3, '1966a875a70d2': 1}]",3.4.5
58642655,17771,T4,dropdown_reducer,[{'19': 4}],3.4.5
58642655,17771,T5,dropdown_reducer,"[{'1988': 3, '8ae79aa0db4ed': 1}]",3.4.5
58642656,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642656,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58642656,17771,T2,dropdown_reducer,[{'1991': 4}],3.4.5
58642656,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642656,17771,T4,dropdown_reducer,,3.4.5
58642656,17771,T5,dropdown_reducer,,3.4.5
58642657,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58642657,17771,T1,dropdown_reducer,[{'5': 3}],3.4.5
58642657,17771,T2,dropdown_reducer,"[{'1988': 2, '1888': 1}]",3.4.5
58642657,17771,T3,dropdown_reducer,[{'2ef4a93fd756b': 1}],3.4.5
58642657,17771,T4,dropdown_reducer,[{'5': 1}],3.4.5
58642657,17771,T5,dropdown_reducer,[{'1988': 1}],3.4.5
58642658,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642658,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58642658,17771,T2,dropdown_reducer,[{'1995': 4}],3.4.5
58642658,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, 'f0e1aeff201be': 2}]",3.4.5
58642658,17771,T4,dropdown_reducer,[{'8': 4}],3.4.5
58642658,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1995': 2}]",3.4.5
58642659,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 3}],3.4.5
58642659,17771,T1,dropdown_reducer,[{'25': 3}],3.4.5
58642659,17771,T2,dropdown_reducer,[{'1981': 3}],3.4.5
58642659,17771,T3,dropdown_reducer,"[{'47ddeb339107e': 2, '1966a875a70d2': 1}]",3.4.5
58642659,17771,T4,dropdown_reducer,[{'26': 3}],3.4.5
58642659,17771,T5,dropdown_reducer,"[{'1981': 2, '8ae79aa0db4ed': 1}]",3.4.5
58642660,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58642660,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58642660,17771,T2,dropdown_reducer,[{'1988': 4}],3.4.5
58642660,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642660,17771,T4,dropdown_reducer,,3.4.5
58642660,17771,T5,dropdown_reducer,,3.4.5
58642661,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642661,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58642661,17771,T2,dropdown_reducer,[{'1995': 4}],3.4.5
58642661,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 2}]",3.4.5
58642661,17771,T4,dropdown_reducer,[{'8': 4}],3.4.5
58642661,17771,T5,dropdown_reducer,"[{'1995': 2, '8ae79aa0db4ed': 2}]",3.4.5
58642663,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642663,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58642663,17771,T2,dropdown_reducer,[{'1995': 4}],3.4.5
58642663,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 4}],3.4.5
58642663,17771,T4,dropdown_reducer,[{'8': 4}],3.4.5
58642663,17771,T5,dropdown_reducer,[{'1995': 4}],3.4.5
58642664,17771,T0,dropdown_reducer,[{'c10d1711c586e': 3}],3.4.5
58642664,17771,T1,dropdown_reducer,,3.4.5
58642664,17771,T2,dropdown_reducer,[{'1976': 2}],3.4.5
58642664,17771,T3,dropdown_reducer,,3.4.5
58642664,17771,T4,dropdown_reducer,,3.4.5
58642664,17771,T5,dropdown_reducer,,3.4.5
58642665,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58642665,17771,T1,dropdown_reducer,[{'18': 4}],3.4.5
58642665,17771,T2,dropdown_reducer,"[{'1981': 3, '1991': 1}]",3.4.5
58642665,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642665,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642665,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642666,17771,T0,dropdown_reducer,[{'c10d1711c586e': 3}],3.4.5
58642666,17771,T1,dropdown_reducer,,3.4.5
58642666,17771,T2,dropdown_reducer,[{'1977': 3}],3.4.5
58642666,17771,T3,dropdown_reducer,,3.4.5
58642666,17771,T4,dropdown_reducer,,3.4.5
58642666,17771,T5,dropdown_reducer,,3.4.5
58642668,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58642668,17771,T1,dropdown_reducer,[{'12': 3}],3.4.5
58642668,17771,T2,dropdown_reducer,[{'1990': 3}],3.4.5
58642668,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 1}]",3.4.5
58642668,17771,T4,dropdown_reducer,[{'13': 3}],3.4.5
58642668,17771,T5,dropdown_reducer,"[{'1990': 2, '8ae79aa0db4ed': 1}]",3.4.5
58642669,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642669,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58642669,17771,T2,dropdown_reducer,[{'1983': 4}],3.4.5
58642669,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58642669,17771,T4,dropdown_reducer,,3.4.5
58642669,17771,T5,dropdown_reducer,,3.4.5
58642670,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58642670,17771,T1,dropdown_reducer,[{'1': 1}],3.4.5
58642670,17771,T2,dropdown_reducer,[{'1977': 4}],3.4.5
58642670,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58642670,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58642670,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58642671,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58642671,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58642671,17771,T2,dropdown_reducer,[{'1982': 4}],3.4.5
58642671,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 2}]",3.4.5
