subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.value
82937348,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_047.jpg,17771,T2,Begin Date – Year,[{'1925': 3}]
82937348,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_047.jpg,17771,T5,End Date – Year,
82937348,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_047.jpg,17771,T3,End Date – Month,
82937348,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Houghton_Roland_FISHc_047.jpg,17771,T4,End Date – Day,
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T0,Begin Date – Month,[{'May': 3}]
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T1,Begin Date – Day,[{'16': 3}]
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T2,Begin Date – Year,[{'1977': 3}]
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T5,End Date – Year,"[{'1977': 2, 'Same as Begin Date (Year)': 1}]"
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T3,End Date – Month,"[{'May': 2, 'Same as Begin Date (Month)': 1}]"
82937349,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Livingston_Crooked(EastWest)_FISHc_021.jpg,17771,T4,End Date – Day,[{'19': 3}]
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T0,Begin Date – Month,[{'September': 3}]
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T1,Begin Date – Day,[{'8': 3}]
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T2,Begin Date – Year,[{'1939': 3}]
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T5,End Date – Year,"[{'Same as Begin Date (Year)': 1, 'None': 2}]"
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T3,End Date – Month,[{'Same as Begin Date (Month)': 1}]
82937350,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_ChainOfLakes_FISHc_20191127131459586_0002.jpg,17771,T4,End Date – Day,[{'Same as Begin Date (Day)': 1}]
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T0,Begin Date – Month,[{'August': 3}]
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T1,Begin Date – Day,[{'7': 3}]
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T2,Begin Date – Year,[{'1937': 3}]
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T5,End Date – Year,"[{'1937': 1, 'Same as Begin Date (Year)': 1, 'None': 1}]"
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T3,End Date – Month,"[{'August': 1, 'Same as Begin Date (Month)': 1}]"
82937351,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0002.jpg,17771,T4,End Date – Day,[{'8': 2}]
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T0,Begin Date – Month,[{'August': 3}]
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T1,Begin Date – Day,[{'8': 3}]
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T2,Begin Date – Year,[{'1937': 3}]
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T5,End Date – Year,"[{'1937': 2, 'Same as Begin Date (Year)': 1}]"
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T3,End Date – Month,"[{'August': 2, 'Same as Begin Date (Month)': 1}]"
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17771,T4,End Date – Day,[{'9': 3}]
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T0,Begin Date – Month,[{'August': 3}]
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T1,Begin Date – Day,[{'9': 3}]
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T2,Begin Date – Year,[{'1937': 3}]
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T5,End Date – Year,
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T3,End Date – Month,
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17771,T4,End Date – Day,
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T0,Begin Date – Month,[{'July': 3}]
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T1,Begin Date – Day,[{'5': 3}]
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T2,Begin Date – Year,[{'1950': 3}]
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T5,End Date – Year,
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T3,End Date – Month,
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T4,End Date – Day,
