subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
82941744,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Ottawa_Crockery_GROW_032.jpeg,,19799,T9,Second row Length Range [Text],"[['23.9-27.3', '23.9-27.3']]",2,2,23.9-27.3,"[1484814, 1312868]"
82941744,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Ottawa_Crockery_GROW_032.jpeg,,19799,T10,Second row Mean Length [Text],"[['26.1', '26.1']]",2,2,26.1,"[1484814, 1312868]"
82941744,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Ottawa_Crockery_GROW_032.jpeg,,19799,T14,Third row Number of Fish [Text],"[['3', '3']]",2,2,3,"[1484814, 1312868]"
82941744,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Ottawa_Crockery_GROW_032.jpeg,,19799,T15,Third row Length Range [Text],"[['18.5-31.4', '18.5-31.4']]",2,2,18.5-31.4,"[1484814, 1312868]"
82941744,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Ottawa_Crockery_GROW_032.jpeg,,19799,T16,Third row Mean Length [Text],"[['25.9', '25.9']]",2,2,25.9,"[1484814, 1312868]"
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T2,First row Number of Fish [Text],[['16']],1,1,16,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T3,First row Length Range [Text],[['16.2-20.7']],1,1,16.2-20.7,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T4,First row Mean Length [Text],[['19.1']],1,1,19.1,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T8,Second row Number of Fish [Text],[['24']],1,1,24,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T9,Second row Length Range [Text],[['18.0-23.3']],1,1,18.0-23.3,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T10,Second row Mean Length [Text],[['20.7']],1,1,20.7,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T14,Third row Number of Fish [Text],[['13']],1,1,13,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T15,Third row Length Range [Text],[['22.8-26.0']],1,1,22.8-26.0,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T16,Third row Mean Length [Text],[['24.4']],1,1,24.4,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T20,Fourth row Number of Fish [Text],[['4']],1,1,4,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T21,Fourth row Length Range [Text],[['24.0-26.5']],1,1,24.0-26.5,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T22,Fourth row Mean Length [Text],[['25.3']],1,1,25.3,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T26,5th row Number of Fish [Text],[['2']],1,1,2,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T27,5th row Length Range [Text],[['28.0-30.1']],1,1,28.0-30.1,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T28,5th row Mean Length [Text],[['29']],1,1,29,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T32,6th row Number of Fish [Text],[['2']],1,1,2,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T33,6th row Length Range [Text],[['33.8-35.3']],1,1,33.8-35.3,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T34,6th row Mean Length [Text],[['34.5']],1,1,34.5,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T38,7th row Number of Fish [Text],[['1']],1,1,1,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T39,7th row Length Range [Text],[['37.7']],1,1,37.7,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T40,7th row Mean Length [Text],[['37.7']],1,1,37.7,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T44,8th row Number of Fish [Text],[['3']],1,1,3,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T45,8th row Length Range [Text],[['37.5-41.5']],1,1,37.5-41.5,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T46,8th row Mean Length [Text],[['39.2']],1,1,39.2,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T50,9th row Number of Fish [Text],[['1']],1,1,1,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T51,9th row Length Range [Text],[['39.5']],1,1,39.5,[1312868]
82941746,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,,19799,T52,9th row Mean Length [Text],[['39.5']],1,1,39.5,[1312868]
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T2,First row Number of Fish [Text],"[['25', '25']]",2,2,25,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T3,First row Length Range [Text],"[['11.3-15.2', '11.3-15.2']]",2,2,11.3-15.2,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T4,First row Mean Length [Text],"[['14.1', '14.1']]",2,2,14.1,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T8,Second row Number of Fish [Text],"[['34', '34']]",2,2,34,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T9,Second row Length Range [Text],"[['13.7-18.1', '13.7-18.1']]",2,2,13.7-18.1,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T10,Second row Mean Length [Text],"[['16.1', '16.1']]",2,2,16.1,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T14,Third row Number of Fish [Text],"[['30', '30']]",2,2,30,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T15,Third row Length Range [Text],"[['16.1-21.7', '16.1-21.7']]",2,2,16.1-21.7,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T16,Third row Mean Length [Text],"[['18.4', '18.4']]",2,2,18.4,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T20,Fourth row Number of Fish [Text],"[['3', '3']]",2,2,3,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T21,Fourth row Length Range [Text],"[['22.7-24.8', '22.7-24.8']]",2,2,22.7-24.8,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T22,Fourth row Mean Length [Text],"[['23.5', '23.5']]",2,2,23.5,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T26,5th row Number of Fish [Text],"[['3', '3']]",2,2,3,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T27,5th row Length Range [Text],"[['25.1-26.0', '25.1-26.0']]",2,2,25.1-26.0,"[1484814, 1312868]"
82941751,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,,19799,T28,5th row Mean Length [Text],"[['25.6', '25.6']]",2,2,25.6,"[1484814, 1312868]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3,3,7,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T3,First row Length Range [Text],"[['12.2-15.9', '12.2', '12.2-15.9'], ['', '-', ''], ['', '15.9', '']]",3,1.33333333333333,12.2-15.9,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T4,First row Mean Length [Text],"[['14.0', '14.0', '14.0']]",3,3,14,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T8,Second row Number of Fish [Text],"[['5', '5', '5']]",3,3,5,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T9,Second row Length Range [Text],"[['16.6-18.7', '16.6', '16.6-18.7'], ['', '-', ''], ['', '18.7', '']]",3,1.33333333333333,16.6-18.7,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T10,Second row Mean Length [Text],"[['17.8', '17.8', '17.8']]",3,3,17.8,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T14,Third row Number of Fish [Text],"[['4', '4', '4']]",3,3,4,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T15,Third row Length Range [Text],"[['15.6-19.7', '15.6', '15.6-19.7'], ['', '-', ''], ['', '19.7', '']]",3,1.33333333333333,15.6-19.7,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T16,Third row Mean Length [Text],"[['18.6', '18.6', '18.6']]",3,3,18.6,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T20,Fourth row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T21,Fourth row Length Range [Text],"[['22.3', '22.3', '22.3']]",3,3,22.3,"[2123072, 1312868, 2155858]"
82941752,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,,19799,T22,Fourth row Mean Length [Text],"[['22.3', '22.3', '22.3']]",3,3,22.3,"[2123072, 1312868, 2155858]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T3,First row Length Range [Text],"[['13.1', '13.1', '13.1']]",3,3,13.1,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T4,First row Mean Length [Text],"[['13.1', '13.1', '13.1']]",3,3,13.1,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T8,Second row Number of Fish [Text],"[['24', '24', '24']]",3,3,24,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T9,Second row Length Range [Text],"[['15.1-22.0', '15.1-22.0', '15.1-22.0']]",3,3,15.1-22.0,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T10,Second row Mean Length [Text],"[['18.6', '18.6', '18.6']]",3,3,18.6,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T14,Third row Number of Fish [Text],"[['6', '6', '6']]",3,3,6,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T15,Third row Length Range [Text],"[['18.2-22.4', '18.2-22.4', '18.2-22.4']]",3,3,18.2-22.4,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T16,Third row Mean Length [Text],"[['21.5', '21.5', '21.5']]",3,3,21.5,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T20,Fourth row Number of Fish [Text],"[['14', '14', '14']]",3,3,14,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T21,Fourth row Length Range [Text],"[['22.5-25.8', '22.5-25.8', '22.5-25.8']]",3,3,22.5-25.8,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T22,Fourth row Mean Length [Text],"[['23.9', '23.9', '23.9']]",3,3,23.9,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T26,5th row Number of Fish [Text],"[['1', '6', '6']]",3,2,6,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T27,5th row Length Range [Text],"[['37.5', '22.2-26.2', '22.2-26.2']]",3,2,22.2-26.2,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T28,5th row Mean Length [Text],"[['37.5', '24.5', '24.5']]",3,2,24.5,"[1484814, 1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T32,6th row Number of Fish [Text],"[['1', '1']]",2,2,1,"[1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T33,6th row Length Range [Text],"[['37.5', '37.5']]",2,2,37.5,"[1312868, 1691537]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,19799,T34,6th row Mean Length [Text],"[['37.5', '37.5']]",2,2,37.5,"[1312868, 1691537]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,19799,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1484814, 1312868, 1691537]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,19799,T3,First row Length Range [Text],"[['24.9', '24.9', '24.9']]",3,3,24.9,"[1484814, 1312868, 1691537]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,19799,T4,First row Mean Length [Text],"[['24.7', '24.9', '24.9']]",3,2,24.9,"[1484814, 1312868, 1691537]"
82941850,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_3.jpeg,19799,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1484814, 1312868, 1691537]"
82941850,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_3.jpeg,19799,T3,First row Length Range [Text],"[['16.1', '16.1', '16.1']]",3,3,16.1,"[1484814, 1312868, 1691537]"
82941850,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_3.jpeg,19799,T4,First row Mean Length [Text],"[['16.1', '16.1', '16.1']]",3,3,16.1,"[1484814, 1312868, 1691537]"
82941850,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_TwentySeven_GROW_3.jpeg,19799,T8,Second row Number of Fish [Text],"[['3', '3', '3']]",3,3,3,"[1484814, 1312868, 1691537]"
