"subject_id","data.aligned_text","data.consensus_score","data.consensus_text","data","column_name","front","back"
58751423,"[['Nothing'], ['Written']]",1,"Nothing Written",NA,"gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_022.jpg"
58752193,"[['1', '1.5""', '1.5""', ''], ['1/2', '', '', '1&1/2""'], ['inch', '', '', '']]",1.333333333,"1.5"" 1/2 inch","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_079.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_080.jpg"
58752708,"[['Mesh']]",1,"Mesh",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_050.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_051.jpg"
58753183,"[['71'], ['degree'], ['F']]",1,"71 degree F",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_126.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_127.jpg"
58753530,"[['54'], ['F']]",1,"54 F",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_117.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_118.jpeg"
58753537,"[['10'], ['minutes']]",1,"10 minutes",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_143.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_144.jpeg"
58753540,"[['10'], ['minutes']]",1,"10 minutes",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_145.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_146.jpeg"
58753559,"[['exp.'], ['gill']]",1,"exp. gill",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_74.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_77.jpeg"
58753571,"[['2.2'], ['hours']]",1,"2.2 hours","2.2 hours","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122810447_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122810447_0002.jpg"
58753572,"[['1.8'], ['hours']]",1,"1.8 hours","1.8 hours","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122930340_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122930340_0002.jpg"
58753651,"[['0']]",1,"0",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1952_FISHc_017_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1952_FISHc_017_02.jpg"
58753659,"[['not'], ['specified']]",1,"not specified",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_001_02.jpg"
59105503,"[['800'], ['by'], ['300'], ['ft.']]",1,"800 by 300 ft.","100 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_LittleFish_FISHc_036.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_LittleFish_FISHc_035.jpeg"
59105669,"[['not'], ['mentioned']]",1,"not mentioned",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_034.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_033.jpeg"
59105669,"[['not'], ['mentioned']]",1,"not mentioned",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_034.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_033.jpeg"
59105903,"[['Nothing'], ['written']]",1,"Nothing written",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_019.jpeg"
59106403,"[['none']]",1,"none",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_250.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_249.jpeg"
59106403,"[['none']]",1,"none",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_250.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_249.jpeg"
59106513,"[['Area'], ['covered']]",1,"Area covered",NA,"gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Ford_FISHc_130.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Ford_FISHc_129.jpeg"
59685775,"[[""125'""]]",1,"125'","125 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/single/Marquette_UnnamedPond_FISHc_002.jpg",NA
59963444,"[['250', ""250'"", '250ft.'], ['feet', '', '']]",1,"250 feet","250 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BEAR_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BEAR_FISHc_0002_2.jpeg"
59963455,"[['1', '1.5""', '1.5""'], ['1/2', '', ''], ['inches', '', '']]",1.333333333,"1.5"" 1/2 inches","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0006_2.jpeg"
59963457,"[['1', '1.5""', '1.5""'], ['1/2', '', ''], ['inch', '', '']]",1.333333333,"1.5"" 1/2 inch","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0008_2.jpeg"
59963466,"[['1.5""', '1', '1.5""'], ['', '1/2', ''], ['', 'inch', '']]",1.333333333,"1.5"" 1/2 inch","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0017_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CEDAR_FISHc_0017_2.jpeg"
59963479,"[['5'], ['-'], ['15']]",1,"15-May",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CLEAR_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CLEAR_FISHc_0005_2.jpeg"
59963479,"[['exp.'], ['gill'], ['net']]",1,"exp. gill net","exp. gill net","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CLEAR_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CLEAR_FISHc_0005_2.jpeg"
59963487,"[[""60'""]]",1,"60'","60 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_2.jpeg"
59963487,"[['seine']]",1,"seine","seine","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_2.jpeg"
59963487,"[['1/2""'], ['blocking']]",1,"1/2"" blocking","0.5 inches blocking","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_CRYSTAL_FISHc_0006_2.jpeg"
59963532,"[['4""'], ['leads'], ['and'], ['4""'], ['hearts'], ['(all'], ['stretched'], ['measure)']]",1,"4"" leads and 4"" hearts (all stretched measure)","4"" leads and 4"" hearts (all stretched measure)","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0006_2.jpeg"
59963532,"[['Trap', 'trap'], ['nets', 'nets'], ['with', 'with'], ['2', '2-2'], ['to', ''], ['2', ''], [""1/2''"", '1/2""'], ['mesh', 'mesh'], ['pots,', 'pots'], ['4', ''], ['inch', ''], ['leads', ''], ['and', ''], [""4''"", ''], ['hearts', ''], ['(all', ''], ['stretched', ''], ['measure).', '']]",1.166666667,"Trap nets with 2 to 2 1/2'' mesh pots, 4 inch leads and 4'' hearts (all stretched measure).","Trap nets with 2 to 2 1/2'' mesh pots","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0006_2.jpeg"
59963533,"[['25'], [""'""]]",1,"25 '","25 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0005_2.jpeg"
59963573,"[['1'], ['1/4'], ['in.']]",1,"1 1/4 in.",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0025_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0025_2.jpeg"
59963610,"[[""10'"", '10'], ['common', 'ft.'], ['sense', 'C.S.'], ['seine,', 'seine;'], [""25'"", '25'], ['', 'ft.'], ['bag', 'bag'], ['seine', 'seine']]",1.25,"10' common sense seine, 25' ft. bag seine","10 feet common sense seine, 25 ft. bag seine","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0046_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0046_2.jpeg"
59963639,"[['1'], ['1/4""'], ['gill']]",1,"1 1/4"" gill",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0058_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_HUBBARD_FISHc_0058_2.jpeg"
59963711,"[['', '1', '1.5""'], ['1&1/2""', '1/2', ''], ['', 'in.', '']]",1,"1 1&1/2"" in.","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_VAUGHN_FISHc_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_VAUGHN_FISHc_0014_2.jpeg"
59963712,"[['', '', '1'], ['1.5""', '1&1/2""', '1/2'], ['', '', 'inch']]",1,"1 1.5"" inch","1.5 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_VAUGHN_FISHc_0016_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_VAUGHN_FISHc_0016_2.jpeg"
59963772,"[['none']]",1,"none",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_AUTRAIN_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_AUTRAIN_FISHc_0009_2.jpeg"
59963852,"[[""125'"", '125’', '125'], ['', '', 'feet']]",1,"125' feet","125 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_AUTRAINBASIN_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_AUTRAINBASIN_FISHc_0003_2.jpeg"
59963928,"[['¼', '1/4', ''], ['-', '-', ''], ['2½', '2', ''], ['', '1/2""', '1/2-2/12']]",1.25,"¼ - 2½ 1/2""","0.25-2.5","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_CHERRY_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_CHERRY_FISHc_0005_2.jpeg"
59963942,"[['Efficiency-good', 'Efficiency', 'Efficiency-good'], ['', '-', '30'], ['', 'good', 'minutes']]",1.333333333,"Efficiency-good - good","30 minutes","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_COLECREEK_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_COLECREEK_FISHc_0003_2.jpeg"
59964020,"[['none']]",1,"none",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ECHO_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ECHO_FISHc_0003_2.jpeg"
59964020,"[['none']]",1,"none",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ECHO_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ECHO_FISHc_0003_2.jpeg"
59964077,"[['150'], ['ft.'], ['lead.']]",1,"150 ft. lead.",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_HARTNEY_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_HARTNEY_FISHc_0002_2.jpeg"
59964122,"[['125’', ""125'"", '125'], ['', '', 'feet']]",1,"125’ feet","125 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_IRWIN_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_IRWIN_FISHc_0010_2.jpeg"
59964149,"[['20""', 'common', ""20'""], ['', 'sense', ''], ['', 'seine', '']]",1,"20"" sense seine","20 feet","gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_2.jpeg"
59964149,"[['comin', 'opposite', 'common'], ['', 'cabin', ''], ['sense', 'on', 'sense'], ['', 'south', ''], ['', 'shore,', 'seine'], ['', 'just', ''], ['', 'north', ''], ['', 'of', ''], ['', 'deadhead-obstructed', ''], ['', 'passage', ''], ['', 'between', ''], ['', 'island', ''], ['', 'and', ''], ['', 'shore.', '']]",1.071428571,"comin cabin sense south shore, just north of deadhead-obstructed passage between island and shore.","common sense seine","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_2.jpeg"
59964149,"[[""20'""]]",1,"20'",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0006_2.jpeg"
59964189,"[['Exp']]",1,"Exp",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0029_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_KINGSTON_FISHc_0029_2.jpeg"
59964215,"[['1.5', '1', '1'], ['to', '1/2', '1/2-4'], ['', '-', ''], ['4', '4', ''], ['in', 'in.', 'inch']]",1.4,"1 to - 4 in","1.5-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_MAN_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_MAN_FISHc_0002_2.jpeg"
59964324,"[['20'], ['ft.'], ['bag,'], ['6ft.'], ['Common']]",1,"20 ft. bag, 6ft. Common",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ROUND_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ROUND_FISHc_0008_2.jpeg"
59964416,"[['blank']]",1,"blank",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TEMPLE_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TEMPLE_FISHc_0001_2.jpeg"
59964678,"[['1.5', '1&1/2', '1'], ['-', 'to', '1/2-4'], ['4""', '4""', 'inch']]",1.333333333,"1.5 - 4""","1.5-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_SWANCREEK_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_SWANCREEK_FISHc_0002_2.jpeg"
59964708,"[['gill-mono', 'Gill-Mono', 'Gill'], ['', '', '-'], ['', '', 'mono']]",1,"gill-mono - mono","gill - mono","gear_used_kind","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_BEAVER_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_BEAVER_FISHc_0010_2.jpeg"
59964733,"[['125', '125\'-3/4""'], ['feet', ''], ['-', ''], ['3/4', ''], ['inch', ''], ['mesh;', 'mesh;'], ['125', '125\'-1""'], ['feet', ''], ['-', ''], ['1', ''], ['inch', ''], ['mesh;', 'mesh;'], ['125', ''], ['feet', ''], ['-', ''], ['1/4', ''], ['inch', ''], ['mesh', '']]",1.111111111,"125 feet - 3/4 inch mesh; 125 feet - 1 inch mesh; 125 feet - 1/4 inch mesh",NA,"gear_used_length","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0010_2.jpeg"
59964733,"[['125\'-1\'/4""'], ['mesh']]",1,"125'-1'/4"" mesh",NA,"gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0010_2.jpeg"
59964754,"[['1.5', '1', '1'], ['', '1/2', '1/2-4'], ['-', '-', ''], ['4""', '4', ''], ['', 'in.', 'inch']]",1.4,"1 1/2 - 4"" in.","1.5-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0032_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_LONG_FISHc_0032_2.jpeg"
59964784,"[['1', '1-4', '1'], ['to', '', '-'], ['', '', '4'], ['4in', 'inch', 'in.']]",1.25,"1 to 4 4in","1-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0005_2.jpeg"
59964786,"[['1', '1-4""', '1""-4""', '1""-'], ['-', '', '', ''], ['4""', '', '', '4""']]",1.333333333,"1 - 4""","1-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0008_2.jpeg"
59964787,"[['1""', '1""-4""', '1""-4""'], ['-', '', ''], ['4""', '', '']]",1.333333333,"1""-4"" - 4""","1-4 inches","gear_used_mesh","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0010_2.jpeg"
