subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1312868, 1484814]"
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T15,Third row Length Range [Text],"[['12', '12', '12']]",3,3,12,"[1061480, 1312868, 1484814]"
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T16,Third row Mean Length [Text],"[['12', '12', '12']]",3,3,12,"[1061480, 1312868, 1484814]"
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T20,Fourth row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1312868, 1484814]"
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T21,Fourth row Length Range [Text],"[['16.6', '16.6', '16.6']]",3,3,16.6,"[1061480, 1312868, 1484814]"
82941750,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,,20474,T22,Fourth row Mean Length [Text],"[['16.6', '16.6', '16.6']]",3,3,16.6,"[1061480, 1312868, 1484814]"
82941753,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1312868]"
82941753,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,,20474,T3,First row Length Range [Text],"[['11.4', '11.4', '11.4']]",3,3,11.4,"[1061480, 1484814, 1312868]"
82941753,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,,20474,T4,First row Mean Length [Text],"[['11.4', '11.4', '11.4']]",3,3,11.4,"[1061480, 1484814, 1312868]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1']]",2,2,1,"[1484814, 1312868]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T3,First row Length Range [Text],"[['12.2', '1', '12.2']]",3,2,12.2,"[1484814, 1312868, 2155858]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T4,First row Mean Length [Text],"[['12.2', '12.1', '12.2']]",3,2,12.2,"[1484814, 1312868, 2155858]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T8,Second row Number of Fish [Text],"[['2', '3', '3']]",3,2,3,"[1484814, 1312868, 2155858]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T9,Second row Length Range [Text],"[['14.6-14.8', '14.5-14.2', '14.5-14']]",3,1,14.6-14.8,"[1484814, 1312868, 2155858]"
82941848,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_6.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_Big_GROW_5.jpeg,20474,T10,Second row Mean Length [Text],"[['14.7', '14.7', '14.7']]",3,3,14.7,"[1484814, 1312868, 2155858]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1484814, 1312868, 1691537]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,20474,T3,First row Length Range [Text],"[['8.8', '8.8', '8.8']]",3,3,8.8,"[1484814, 1312868, 1691537]"
82941849,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Otsego_LittleBear_GROW_6.jpeg,20474,T4,First row Mean Length [Text],"[['8.8', '8.8', '8.8']]",3,3,8.8,"[1484814, 1312868, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T3,First row Length Range [Text],"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T4,First row Mean Length [Text],"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T9,Second row Length Range [Text],"[['9', '9', '9']]",3,3,9,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T10,Second row Mean Length [Text],"[['9', '9', '9']]",3,3,9,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T14,Third row Number of Fish [Text],"[['47', '47', '47']]",3,3,47,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T15,Third row Length Range [Text],"[['10.8-12.7', '10.1-12.7', '10.1-12.7']]",3,2,10.1-12.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T16,Third row Mean Length [Text],"[['11.4', '11.4', '11.4']]",3,3,11.4,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T20,Fourth row Number of Fish [Text],"[['16', '16', '16']]",3,3,16,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T21,Fourth row Length Range [Text],"[['12.9-14.2', '12.9-14.2', '12.9-14.2']]",3,3,12.9-14.2,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T22,Fourth row Mean Length [Text],"[['13.4', '13.4', '13.4']]",3,3,13.4,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T26,5th row Number of Fish [Text],"[['23', '23', '23']]",3,3,23,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T27,5th row Length Range [Text],"[['13.6-15.7', '13.6-15.7', '13.6-15.7']]",3,3,13.6-15.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T28,5th row Mean Length [Text],"[['14.7', '14.7', '14.7']]",3,3,14.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T32,6th row Number of Fish [Text],"[['14', '14', '14']]",3,3,14,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T33,6th row Length Range [Text],"[['15.1-16.9', '15.1-16.9', '15.1-16.9']]",3,3,15.1-16.9,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T34,6th row Mean Length [Text],"[['16', '16', '16']]",3,3,16,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T38,7th row Number of Fish [Text],"[['18', '18', '18']]",3,3,18,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T39,7th row Length Range [Text],"[['16.4-17.7', '16.4-17.7', '16.4-17.7']]",3,3,16.4-17.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T40,7th row Mean Length [Text],"[['17.1', '17.1', '17.1']]",3,3,17.1,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T44,8th row Number of Fish [Text],"[['9', '9', '9']]",3,3,9,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T45,8th row Length Range [Text],"[['17.2-18.5', '17.2-18.5', '17.2-18.5']]",3,3,17.2-18.5,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T46,8th row Mean Length [Text],"[['17.7', '17.7', '17.7']]",3,3,17.7,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T50,9th row Number of Fish [Text],"[['10', '10', '10']]",3,3,10,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T51,9th row Length Range [Text],"[['18.1-18.9', '18.1-18.9', '18.1-18.9']]",3,3,18.1-18.9,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T52,9th row Mean Length [Text],"[['18.5', '18.5', '18.5']]",3,3,18.5,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T56,10th row Number of Fish [Text],"[['11', '11', '11']]",3,3,11,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T57,10th row Length Range [Text],"[['18.3-19.6', '18.3-19.6', '18.3-19.6']]",3,3,18.3-19.6,"[1312868, 1484814, 1691537]"
82941853,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_12.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_11.jpeg,20474,T58,10th row Mean Length [Text],"[['19', '19', '19']]",3,3,19,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T3,First row Length Range [Text],"[['7.6', '7.6', '7.6']]",3,3,7.6,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T4,First row Mean Length [Text],"[['7.6', '7.6', '7.6']]",3,3,7.6,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T9,Second row Length Range [Text],"[['20.1', '20.1', '20.1']]",3,3,20.1,"[1312868, 1484814, 1691537]"
82941854,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_7.jpeg,20474,T10,Second row Mean Length [Text],"[['20.1', '20.1', '20.1']]",3,3,20.1,"[1312868, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T3,First row Length Range [Text],"[['8.9', '8.9', '8.9']]",3,3,8.9,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T4,First row Mean Length [Text],"[['8.9', '8.9', '8.9']]",3,3,8.9,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T9,Second row Length Range [Text],"[['11', '11', '11']]",3,3,11,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T10,Second row Mean Length [Text],"[['11', '11', '11']]",3,3,11,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T15,Third row Length Range [Text],"[['12', '12', '12']]",3,3,12,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T16,Third row Mean Length [Text],"[['12', '12', '12']]",3,3,12,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T20,Fourth row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T21,Fourth row Length Range [Text],"[['16.6', '16.6', '16.6']]",3,3,16.6,"[1061480, 1484814, 1691537]"
82941855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_2.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_1.jpeg,20474,T22,Fourth row Mean Length [Text],"[['16.6', '16.6', '16.6']]",3,3,16.6,"[1061480, 1484814, 1691537]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,20474,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1061480, 1484814, 1312868]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,20474,T3,First row Length Range [Text],"[['11.4', '11.4', '11.4']]",3,3,11.4,"[1061480, 1484814, 1312868]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,20474,T4,First row Mean Length [Text],"[['11.4', '11.4', '11.4']]",3,3,11.4,"[1061480, 1484814, 1312868]"
